;ano;retention;regiao_saude
6;2020-01;0.45138497944949557;29013
7;2021-01;0.4660293348946583;29013
8;2022-01;0.5297710722307475;29013
9;2023-01;0.5256267085038643;29013
10;2024-01;0.5426139089464422;29013
0;2014-01;0.32337960285328704;29005
1;2015-01;0.38313090418353574;29005
2;2016-01;0.3753987240829346;29005
3;2017-01;0.42339960402573834;29005
4;2018-01;0.3939380190287631;29005
5;2019-01;0.3755225498757215;29005
6;2020-01;0.3831135940373844;29005
7;2021-01;0.4018740223384243;29005
8;2022-01;0.43195392953929534;29005
9;2023-01;0.4015564281142224;29005
10;2024-01;0.47170805588196896;29005
0;2014-01;0.5048189362128903;29007
1;2015-01;0.5736690034590692;29007
2;2016-01;0.5964735564097556;29007
3;2017-01;0.584895048305149;29007
4;2018-01;0.5580395791616276;29007
5;2019-01;0.5189435919295254;29007
6;2020-01;0.5898432942971239;29007
7;2021-01;0.6344206496553114;29007
8;2022-01;0.629068849361931;29007
9;2023-01;0.6731351441649236;29007
10;2024-01;0.6520201429067638;29007
0;2014-01;0.54320195858792;29004
1;2015-01;0.5489132564002968;29004
2;2016-01;0.4706565357605701;29004
3;2017-01;0.4764790911004986;29004
4;2018-01;0.48383325537456895;29004
5;2019-01;0.5127623556998557;29004
6;2020-01;0.48604837073665524;29004
7;2021-01;0.5344864545031909;29004
8;2022-01;0.5511476027459291;29004
9;2023-01;0.5413468806570885;29004
10;2024-01;0.5228456768192083;29004
0;2014-01;0.6267389809109056;29016
1;2015-01;0.6019155584022627;29016
2;2016-01;0.6183383609854198;29016
3;2017-01;0.5790095525389642;29016
4;2018-01;0.5388080873374991;29016
5;2019-01;0.46886349827526297;29016
6;2020-01;0.4798308677963292;29016
7;2021-01;0.5134774720473587;29016
8;2022-01;0.5454158093343067;29016
9;2023-01;0.6044137877928869;29016
10;2024-01;0.6143981395649509;29016
0;2014-01;0.5323544973544974;29024
1;2015-01;0.5531495781495781;29024
2;2016-01;0.6008997914170328;29024
3;2017-01;0.5130752673856123;29024
4;2018-01;0.47757533395464435;29024
5;2019-01;0.3556793304460647;29024
6;2020-01;0.3854124408384043;29024
7;2021-01;0.4033996859994729;29024
8;2022-01;0.4574957007188266;29024
9;2023-01;0.5149585199928667;29024
10;2024-01;0.5700015125829393;29024
0;2014-01;0.3453125023508578;29014
1;2015-01;0.37319383634680325;29014
2;2016-01;0.4255985984493682;29014
3;2017-01;0.3564528852987007;29014
4;2018-01;0.36948472895779927;29014
5;2019-01;0.35010725664108444;29014
6;2020-01;0.3947648791422069;29014
7;2021-01;0.4669381245826498;29014
8;2022-01;0.48989055607997456;29014
9;2023-01;0.5296951597821986;29014
10;2024-01;0.5302693857188341;29014
0;2014-01;0.2530378581541372;29019
1;2015-01;0.3265591045591046;29019
2;2016-01;0.3870328635845877;29019
3;2017-01;0.33277829553691624;29019
4;2018-01;0.3753066169617894;29019
5;2019-01;0.32189607756576905;29019
6;2020-01;0.3863437885086835;29019
7;2021-01;0.4245320676611414;29019
8;2022-01;0.4236552550716901;29019
9;2023-01;0.42000796129749557;29019
10;2024-01;0.434906977541538;29019
0;2014-01;0.5092068662770697;29006
